,Unnamed: 0,authorDisplayName,authorChannelUrl,videoId,published_at,updated_at,like_count,text
545,32,Sebastian55674,Sebastian55674,HvoBci_GC8A,2024-02-07T17:48:05Z,2024-02-07T17:48:05Z,0,fifth video in a row with the s24 ultra in the thumbnail
546,99,Light-hawk,Light-hawk,HvoBci_GC8A,2024-02-06T22:54:59Z,2024-02-06T22:55:54Z,0,"Still running a Note 8 that I got on launch day back in 2017. That part about the S-pen is very accurate. Even before when I had the Note 3. Would a larger battery be nice? Sure, but the amount of times I have been thankful for the added functionality that little pen gives in my opinion outweighs it. The s-pen being on the left side is a tad interesting though as it is on the right side (the side you said it should be on) on my phone. Time and time again I have thought about switching to Apple and narrowing down the amount of ecosystems I deal with as my career field is still dominated by Apple products but the fact that the pro max phones still don&#39;t have some sort of apple pencil (perhaps an apple pencil mini?) for them yet has been a huge holdup for me."
547,52,MatthewEGolden,MatthewEGolden,OjxljuS7wY0,2024-02-07T00:31:09Z,2024-02-07T00:31:09Z,1,My s22 is bright enough in direct florida 🌞.
548,40,MoviesToWatchNext,MoviesToWatchNext,OjxljuS7wY0,2024-02-07T07:31:06Z,2024-02-07T07:31:06Z,1,Solution solved 😂😂😂😂😂😂
549,3,befreud,befreud,OjxljuS7wY0,2024-02-08T03:32:32Z,2024-02-08T03:32:32Z,1,Circle to search has got to be the coolest feature of a phone the past few years...Truly nuts
550,49,user-dl8nj5sv6k,user-dl8nj5sv6k,OjxljuS7wY0,2024-02-07T02:45:31Z,2024-02-07T02:47:54Z,1,"<a href=""https://www.youtube.com/watch?v=OjxljuS7wY0&amp;t=90"">1:30</a> Too bad the Gorilla Glass doesn&#39;t resist scratches as good as what they had in 2008!!! Back then you could survive occasional keys in your pocket or placed on bar top glass down without scratching.  Means you now MUST put a screen protector on -- never used to 10 years ago.  So what difference does the glare properties matter?  And the brightness needed to get thru the protectorl"
551,6,liquidalloy,liquidalloy,OjxljuS7wY0,2024-02-08T02:23:36Z,2024-02-08T02:23:36Z,1,Best phone I have ever owned. It makes my S22 Ultra seem like it is 10 years old. ZERO hiccups and ZERO bogs. This phone just simply flies and works flawlessly.
552,10,kevinnavarro1994,kevinnavarro1994,OjxljuS7wY0,2024-02-07T23:43:25Z,2024-02-07T23:43:25Z,1,I upgraded from a Galaxy S9+ to a Galaxy S24+ wishing I had gotten an ultra but still love the plus!
553,35,aalmatrooshi,aalmatrooshi,OjxljuS7wY0,2024-02-07T12:07:23Z,2024-02-07T12:07:23Z,1,Paid advertisment 😂
554,65,willfullyinformed,willfullyinformed,OjxljuS7wY0,2024-02-06T19:31:26Z,2024-02-06T19:31:26Z,1,"Samsung is just another trashy company that creates trashy phones FULL of bloatware and tracking, same with their TV&#39;s and just about everything they touch. Nevermind their freak-level monopoly on entire countries like Korea. Wish we could all collectively just stop giving these companies attention and make a statement about how backwards and trashy their devices have become. Running Graphene OS, never going back."
555,73,SuperZabojca,SuperZabojca,OjxljuS7wY0,2024-02-06T16:31:29Z,2024-02-06T16:31:29Z,0,"<a href=""https://www.youtube.com/watch?v=OjxljuS7wY0&amp;t=805"">13:25</a> rotfl best moment."
556,72,DarkKitarist,DarkKitarist,OjxljuS7wY0,2024-02-06T17:11:08Z,2024-02-06T17:11:08Z,0,I&#39;d buy it right away but having 1tb built in storage in my galaxy s10 Plus is just tooo nice to give up :P
557,71,FlexWheeler88,FlexWheeler88,OjxljuS7wY0,2024-02-06T17:15:47Z,2024-02-06T17:16:01Z,0,Once Linus gets used to the ASS-Pen
558,70,clintmiller88,clintmiller88,OjxljuS7wY0,2024-02-06T17:45:18Z,2024-02-06T17:45:33Z,0,Would run APPLE  through the<br> Gauntlet if they did this
559,69,clintmiller88,clintmiller88,OjxljuS7wY0,2024-02-06T17:48:18Z,2024-02-06T17:48:18Z,0,Lol Samsung gets all the grace
560,68,clintmiller88,clintmiller88,OjxljuS7wY0,2024-02-06T17:53:51Z,2024-02-06T17:53:51Z,0,The AI is crazy
561,67,dai-chitran,dai-chitran,OjxljuS7wY0,2024-02-06T18:23:38Z,2024-02-06T18:23:38Z,0,"imagine linus doing a review on the ZTE nubia Z60 Ultra, it looks so weird"
562,66,hfreistify,hfreistify,OjxljuS7wY0,2024-02-06T18:45:32Z,2024-02-06T18:45:32Z,0,"I would not buy it yet<br>Some Galaxy S24 pre-order customers received their phones early and noticed a display issue related to the vivid color profile. Samsung is aware of the problem and is working on a fix,"
563,63,Undertaker.95,Undertaker.95,OjxljuS7wY0,2024-02-06T19:54:14Z,2024-02-06T19:54:14Z,0,&quot;Minimum brightness is more important than maximum brightness&quot;. Stop telling bs to your loyal fans Linus...
564,64,BlueCrashFigurineHoldingWumpa,BlueCrashFigurineHoldingWumpa,OjxljuS7wY0,2024-02-06T19:39:40Z,2024-02-06T19:39:40Z,0,"If it ain&#39;t boring, then I guess you won&#39;t sell it?"
565,75,COMMANDandConquer199,COMMANDandConquer199,OjxljuS7wY0,2024-02-06T15:58:00Z,2024-02-06T15:58:00Z,0,If I&#39;d have known they were going to start charging for the AI shit next year I wouldn&#39;t have bought this phone. That honestly pisses me the fuck off.
566,62,Daniel-fi7jp,Daniel-fi7jp,OjxljuS7wY0,2024-02-06T20:04:11Z,2024-02-06T20:14:45Z,0,"Commenting to see if they cover Dex mode... god do I want more mobile desktop modes<br>They did not cover DeX, although this is short circuit so I guess I can wait for the full review"
567,61,radup.888,radup.888,OjxljuS7wY0,2024-02-06T20:35:10Z,2024-02-06T20:35:10Z,0,"ultra has SD3 worldwide so no excuse to lower performence, I&#39;m guessing maybe the AI part has something to do with it"
568,60,atechcheck,atechcheck,OjxljuS7wY0,2024-02-06T21:03:01Z,2024-02-06T21:03:01Z,0,Did he actually used Note9 to show off S24U LOL are you F serious? And then continues to demonstrate paid and scripted part XD No wonder I stopped watching you guys LOL
569,59,Phoenix-63,Phoenix-63,OjxljuS7wY0,2024-02-06T21:18:54Z,2024-02-06T21:23:11Z,0,"the term you&#39;re looking for is &quot;sarcasm&quot;, not irony. you know what else is ironic? your sponsor, and that even with circle search you had to included the effing store. as for sarcasm here, have a free shoutout to the ltt store ya beggars."
570,58,TheChudoviste,TheChudoviste,OjxljuS7wY0,2024-02-06T21:22:18Z,2024-02-06T21:22:18Z,0,"<a href=""https://www.youtube.com/watch?v=OjxljuS7wY0&amp;t=175"">2:55</a> or just use the &quot;take a picture with a phrase&quot; function, which is available for years now.<br>Just say &quot;cheese&quot;..."
571,57,daroz5351,daroz5351,OjxljuS7wY0,2024-02-06T22:10:05Z,2024-02-06T22:10:05Z,0,linus?<br>6
572,56,alexberman84,alexberman84,OjxljuS7wY0,2024-02-06T22:24:26Z,2024-02-06T22:24:26Z,0,nobody said its a new s 23 ultra s  - this video is nonsense
573,55,MrDucatiV4,MrDucatiV4,OjxljuS7wY0,2024-02-06T22:59:49Z,2024-02-06T23:00:23Z,0,The S24U is much better than the iphone 15 crap! 💯
574,74,clipzy5032,clipzy5032,OjxljuS7wY0,2024-02-06T16:01:10Z,2024-02-06T16:01:10Z,0,As someone with a s9+ thanks for the info
575,0,qasim5279,qasim5279,OjxljuS7wY0,2024-02-08T07:51:49Z,2024-02-08T07:52:56Z,0,Why compare screens against Note 9 ? 😂 any issues you&#39;re trying to hide ? Maybe somethinf to do with vivid colour settings .... or perhaps that&#39;s how far back you had to go to make it look like an upgrade 😂
576,76,Xeonzs,Xeonzs,OjxljuS7wY0,2024-02-06T15:46:02Z,2024-02-06T15:48:19Z,0,"No 3,5 jack, instant pass, and no I&quot;m not going to please the market and buy a forced accessory dongle"
577,54,animegeek6118,animegeek6118,OjxljuS7wY0,2024-02-07T00:00:30Z,2024-02-07T00:00:30Z,0,I’m getting ready to leave Apple so everything about this phone sounds great to me.
578,98,yamahaevo,yamahaevo,OjxljuS7wY0,2024-02-06T09:18:00Z,2024-02-06T09:18:00Z,0,Wow ai woww S21 have the same &quot;ai&quot; with google lens. Probably s20 to
579,97,SoulTouchMusic93,SoulTouchMusic93,OjxljuS7wY0,2024-02-06T10:10:30Z,2024-02-06T10:10:30Z,0,"cool, i&#39;ll get the 25 when the ai gets a bit more mature."
580,96,jorrit_trickz,jorrit_trickz,OjxljuS7wY0,2024-02-06T10:16:44Z,2024-02-06T10:16:44Z,0,"All those features are already on my Google Pixel for like a week, really glad since it&#39;s Google hahahaha"
581,95,Lawdasur_Reflex,Lawdasur_Reflex,OjxljuS7wY0,2024-02-06T10:20:34Z,2024-02-06T10:20:34Z,0,how is he so handsome
582,94,obakenyanko,obakenyanko,OjxljuS7wY0,2024-02-06T10:57:32Z,2024-02-06T10:57:32Z,0,Not the MatPat red leather jacket 😂😂
583,93,LL-qm3sl,LL-qm3sl,OjxljuS7wY0,2024-02-06T11:13:11Z,2024-02-06T11:13:11Z,0,I thought that Samsung implemented the snapdragon in all regions starting with the s23 series.
584,92,Vin3ri13,Vin3ri13,OjxljuS7wY0,2024-02-06T11:33:08Z,2024-02-06T11:33:08Z,0,"Absolutly no conclusion after this clip, just bald bla bla useless stuff."
585,91,drakotaz7729,drakotaz7729,OjxljuS7wY0,2024-02-06T11:36:08Z,2024-02-06T11:36:08Z,0,This phone is a disappointment for a lot of reasons i even thought on buying one but after i looked a bit more about it i realised it’s not worth the money
586,90,eugenenalpin6058,eugenenalpin6058,OjxljuS7wY0,2024-02-06T11:40:06Z,2024-02-06T11:40:06Z,0,"You and Yvonne are qute together :)<br><br>It&#39;s inspiring to see you guys still have passion for each other, it&#39;s quite a rarity these days"
587,89,lunchbox1341,lunchbox1341,OjxljuS7wY0,2024-02-06T13:20:04Z,2024-02-06T13:20:04Z,0,"I truly don&#39;t undersand how anyone can use a phone this big, especially with these sharp corners. It really does not look comforable to use."
588,88,JPK1337,JPK1337,OjxljuS7wY0,2024-02-06T13:37:15Z,2024-02-06T13:37:15Z,0,there is no exynos ultra bzw. Just the base model and the plus.
589,87,JPK1337,JPK1337,OjxljuS7wY0,2024-02-06T13:41:23Z,2024-02-06T13:41:23Z,0,"24 hours of Youtube playback would be impossible. every Samsung I ever had (s7, s9, s20, s22) was dead after a maximum of 7 hours of screen on time"
590,86,TrollYaRollBro,TrollYaRollBro,OjxljuS7wY0,2024-02-06T13:58:44Z,2024-02-06T13:58:44Z,0,&quot;All the delicious data 🤤&quot;<br><br>😂😂
591,85,Benny-tb3ci,Benny-tb3ci,OjxljuS7wY0,2024-02-06T14:02:03Z,2024-02-06T14:02:03Z,0,How is it still legal for companies to sell a phone with two completely different SoCs and name it the same all over the world? Can you imagine a company selling &quot;THE BESTEST PC EVER&quot; and having a 14900K in the American systems and a 4770k in the European ones?
592,84,raymbw12,raymbw12,OjxljuS7wY0,2024-02-06T14:06:57Z,2024-02-06T14:06:57Z,0,I am still deciding whether to buy the S24 plus 512gb rather than the Ultra 1tb or 512gb. I still have the Note 9 512gb and newer Note 20 512gb on a Plan for 3 years only way to go for me. I keep waiting until  this mobile S24 arrived but go one level down S24 Plus 512gb. thank for your review Linus.
593,83,SimonCrowther1,SimonCrowther1,OjxljuS7wY0,2024-02-06T14:24:31Z,2024-02-06T14:24:31Z,0,Any thoughts on Vivid mode not working? Settings--&gt;Display--&gt;Screen Mode--&gt;Vivid isn&#39;t doing anything. It&#39;s just Natural (even when vivid is selected) that most people switch from as soon as they get their Samsung phone
594,82,Drrobverjones,Drrobverjones,OjxljuS7wY0,2024-02-06T14:31:19Z,2024-02-06T14:31:19Z,0,"I can already do Bixby vision and find stuff too on my s22 ultra. This looks even better being able to circle the object, but not super revolutionary"
595,81,Drrobverjones,Drrobverjones,OjxljuS7wY0,2024-02-06T14:34:14Z,2024-02-06T14:34:14Z,0,I lost it when you used AI to erase the AI watermark 😂😂😂
596,80,ivanstefanac1144,ivanstefanac1144,OjxljuS7wY0,2024-02-06T15:12:21Z,2024-02-06T15:12:21Z,0,Got s24+😅
597,79,blackopsrocks,blackopsrocks,OjxljuS7wY0,2024-02-06T15:24:16Z,2024-02-06T15:24:16Z,0,"Lol, my Note 9 looks the same."
598,78,oryan2,oryan2,OjxljuS7wY0,2024-02-06T15:27:28Z,2024-02-06T15:27:28Z,0,Who&#39;s &quot;They&quot;?
599,77,hankmiller990,hankmiller990,OjxljuS7wY0,2024-02-06T15:43:14Z,2024-02-06T15:43:14Z,0,"I don&#39;t really care who has the best camera or is the fastest phone in benchmarks. Every flagship smartphone takes super pictures and video&#39;s and is blazing fast. 97% of all smartphone users don&#39;t even see the differences.<br>I&#39;m a SMARTPHONE user so I want the best screen (dpi/brightness/anti-glare), best battery, best/most usablility and productivity options, best gaming- and multi-media experience, best personalization options and best innovation. <br>I want DEX, KNOX, S-PEN, call recording, multi-tasking, multi-window, fingerprint scanner, best screen, widgets, themes, integration with windows, the biggest eco-system (Samsung SmartThings), fast charging, fast wireless charging and I want AI.<br>On all these aspects the S24 Ultra is destroying the iphone 15 PM big time.  So why keep people buying these antiquated, restricted and very very limited iphones?"
600,50,arthurmarcil6787,arthurmarcil6787,OjxljuS7wY0,2024-02-07T02:22:45Z,2024-02-07T02:22:45Z,0,I approve of the name S23 Ultra S<br><br>The number after 3 is forbidden. Maybe Samsung Galaxy S23B  ?
601,53,The0n,The0n,OjxljuS7wY0,2024-02-07T00:06:25Z,2024-02-07T00:06:50Z,0,They even copied the natural titanium color from the iPhone 15 Pro💀💀💀
602,15,thepaladin6250,thepaladin6250,OjxljuS7wY0,2024-02-07T20:28:16Z,2024-02-07T20:28:16Z,0,Should have known to wait for this before ordering my dbrand case :/
603,24,jacobhrl,jacobhrl,OjxljuS7wY0,2024-02-07T18:17:50Z,2024-02-07T18:17:50Z,0,Totally with you on the curved display. I think it was such a cool design choice and I&#39;m sad to see it gone :&#39;( Flat screen is definitely better for people who use the S Pen a lot though I have to say.
604,23,nerdydan6638,nerdydan6638,OjxljuS7wY0,2024-02-07T18:26:18Z,2024-02-07T18:26:33Z,0,"the only complaint i had about my s23 was the edged screen. My last 2 phones (including the s23) have been edged screens. I prefer flat, and may just get the s24 for the flat screen alone."
605,22,HanCurunyr,HanCurunyr,OjxljuS7wY0,2024-02-07T18:28:01Z,2024-02-07T18:28:01Z,0,"If its Titanium, can we call this the S24 Ultra Ti?"
606,21,traver1965,traver1965,OjxljuS7wY0,2024-02-07T19:40:36Z,2024-02-07T19:40:36Z,0,Wi-Fi 7 is freaking awesome he says. The standard is not ratified yet and almost all routers dont support it. Idiotic comments like this drags the channel down. I have loved this channel for years but it has become a commercial gig and a clown cirkus. Wi-Fi 7 up my
607,20,traver1965,traver1965,OjxljuS7wY0,2024-02-07T19:40:48Z,2024-02-07T19:40:48Z,0,"Wi-Fi 7 is freaking awesome he says. The standard is not ratified yet and almost all routers dont support it. Idiotic comments like this drags the channel down. I have loved this channel for years but it has become a commercial gig and a clown cirkus. Wi-Fi 7 up my<a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>"
608,19,ruimdsm2,ruimdsm2,OjxljuS7wY0,2024-02-07T19:57:37Z,2024-02-07T19:57:37Z,0,you can also do google image search on pixel phones @ShirtCircuit
609,18,lovie74,lovie74,OjxljuS7wY0,2024-02-07T20:20:51Z,2024-02-07T20:20:51Z,0,What is the big deal with Bluetooth 5.4? Should I wait until next year to buy a new phone if it&#39;s that big of a jump.
610,17,jorgeazmitia3288,jorgeazmitia3288,OjxljuS7wY0,2024-02-07T20:23:12Z,2024-02-07T20:23:12Z,0,Do someone knows the name of the app of the scrachable date night ideas
611,16,jorgeazmitia3288,jorgeazmitia3288,OjxljuS7wY0,2024-02-07T20:25:10Z,2024-02-07T20:25:10Z,0,Loved the matpat reference!!
612,14,RamseyAlsh95,RamseyAlsh95,OjxljuS7wY0,2024-02-07T21:56:24Z,2024-02-07T21:56:24Z,0,DBrand Trolling linus is now a staple
613,51,TheNilstakkenkamp,TheNilstakkenkamp,OjxljuS7wY0,2024-02-07T01:03:05Z,2024-02-07T01:03:05Z,0,THATS JUST A THERORY A PHONE THEORY
614,13,Yuntao1,Yuntao1,OjxljuS7wY0,2024-02-07T22:04:42Z,2024-02-07T22:04:42Z,0,"Bought mine S24 Ultra in EU , but there is no 5G cutout on side like the S24 Ultra. What does that mean? Different 5G bands? EU is fake 5G? 🤔"
615,12,MaddJakd,MaddJakd,OjxljuS7wY0,2024-02-07T23:14:57Z,2024-02-07T23:18:35Z,0,I seem to remember another flagship coming out last year for the same price as this thing&#39;s entry... and it was &quot;too expensive!&quot;<br><br>Yet I can guarantee this thing at 512 and 1tb will get gobbled up like cocaine on a stripper 🙄
